id,activity_date,total_steps,total_distance,tracker_distance,logged_activities_distance,very_active_distance,moderately_active_distance,light_active_distance,sedentary_active_distance,very_active_minutes,fairly_active_minutes,lightly_active_minutes,sedentary_minutes,calories,day_of_week,month,active_minutes
1503960366,2016-09-04T00:00:00Z,12432,8.10000038146973,8.10000038146973,0,2.58999991416931,0.589999973773956,4.92000007629395,0,32,15,248,738,1883,الأحد,سبتمبر,295
1503960366,2016-10-04T00:00:00Z,10057,6.98000001907349,6.98000001907349,0,4,0.490000009536743,2.48000001907349,0,44,13,168,737,1755,الثلاثاء,أكتوبر,225
1503960366,2016-11-04T00:00:00Z,10990,7.26000022888184,7.26000022888184,0,2.03999996185303,0.569999992847443,4.65000009536743,0,26,14,216,855,1811,الجمعة,نوفمبر,256
1624580081,2016-03-25T00:00:00Z,1810,1.17999994754791,1.17999994754791,0,0,0,1.12999999523163,0.00999999977648258,0,0,121,1319,1373,الجمعة,مارس,121
1624580081,2016-03-27T00:00:00Z,1985,1.28999996185303,1.28999996185303,0,0,0,1.27999997138977,0.00999999977648258,0,0,112,1328,1350,الأحد,مارس,112
1624580081,2016-03-28T00:00:00Z,1905,1.24000000953674,1.24000000953674,0,0,0,1.24000000953674,0,0,0,95,1345,1342,الإثنين,مارس,95
1624580081,2016-03-29T00:00:00Z,1552,1.00999999046326,1.00999999046326,0,0,0,1,0,0,0,66,1374,1300,الثلاثاء,مارس,66
1624580081,2016-03-30T00:00:00Z,1675,1.0900000333786,1.0900000333786,0,0,0,1.0900000333786,0,0,0,84,1356,1313,الأربعاء,مارس,84
1624580081,2016-03-31T00:00:00Z,4506,2.9300000667572,2.9300000667572,0,0.509999990463257,0.270000010728836,2.15000009536743,0.00999999977648258,7,4,144,1285,1498,الخميس,مارس,155
1624580081,2016-01-04T00:00:00Z,9218,5.98999977111816,5.98999977111816,0,0,0,5.96999979019165,0.00999999977648258,0,0,221,1219,1541,الإثنين,يناير,221
1624580081,2016-02-04T00:00:00Z,1556,1.00999999046326,1.00999999046326,0,0,0,1.00999999046326,0.00999999977648258,0,0,88,1352,1327,الخميس,فبراير,88
1624580081,2016-03-04T00:00:00Z,2910,1.88999998569489,1.88999998569489,0,0,0,1.87999999523163,0.00999999977648258,0,0,157,1283,1452,الجمعة,مارس,157
1624580081,2016-04-04T00:00:00Z,18464,12,12,0,0,0,12,0,0,0,270,1170,1574,الإثنين,أبريل,270
1624580081,2016-05-04T00:00:00Z,1335,0.870000004768372,0.870000004768372,0,0,0,0.870000004768372,0,0,0,74,1366,1308,الأربعاء,مايو,74
1624580081,2016-06-04T00:00:00Z,1004,0.649999976158142,0.649999976158142,0,0,0,0.649999976158142,0,0,0,55,1385,1276,السبت,يونيو,55
1624580081,2016-07-04T00:00:00Z,1111,0.720000028610229,0.720000028610229,0,0,0,0.720000028610229,0,0,0,54,1386,1278,الإثنين,يوليو,54
1624580081,2016-08-04T00:00:00Z,6344,4.11999988555908,4.11999988555908,0,0,0,4.09999990463257,0,0,0,143,1297,1409,الخميس,أغسطس,143
1624580081,2016-09-04T00:00:00Z,3572,2.3199999332428,2.3199999332428,0,0,0,2.28999996185303,0.0299999993294477,0,0,122,1318,1370,الأحد,سبتمبر,122
1624580081,2016-10-04T00:00:00Z,3910,2.53999996185303,2.53999996185303,0,0.469999998807907,0.25,1.80999994277954,0.00999999977648258,7,7,186,1240,1555,الثلاثاء,أكتوبر,200
1624580081,2016-11-04T00:00:00Z,10000,6.5,6.5,0,0,0,6.5,0,0,0,172,1268,1469,الجمعة,نوفمبر,172
1624580081,2016-12-04T00:00:00Z,6627,4.30999994277954,4.30999994277954,0,0,0,4.30999994277954,0,0,0,89,604,706,الأحد,ديسمبر,89
1644430081,2016-01-04T00:00:00Z,4636,3.41000008583069,3.41000008583069,0,0,0.779999971389771,2.59999990463257,0.0299999993294477,0,16,586,838,3323,الإثنين,يناير,602
1644430081,2016-02-04T00:00:00Z,20237,14.710000038147,14.710000038147,0,2.5699999332428,6.40000009536743,5.73000001907349,0.00999999977648258,34,141,347,918,4029,الخميس,فبراير,522
1644430081,2016-03-04T00:00:00Z,12912,9.40999984741211,9.40999984741211,0,4.82999992370605,0.769999980926514,3.78999996185303,0.0299999993294477,59,16,283,1082,3436,الجمعة,مارس,358
1644430081,2016-04-04T00:00:00Z,2819,2.04999995231628,2.04999995231628,0,0.310000002384186,0.170000001788139,1.55999994277954,0.00999999977648258,4,4,87,1345,2444,الإثنين,أبريل,95
1644430081,2016-05-04T00:00:00Z,9921,7.21000003814697,7.21000003814697,0,0.340000003576279,1.51999998092651,5.3600001335144,0,5,35,219,1181,3098,الأربعاء,مايو,259
1644430081,2016-06-04T00:00:00Z,8046,5.84999990463257,5.84999990463257,0,1.28999996185303,2.11999988555908,2.45000004768372,0,18,41,137,1244,2925,السبت,يونيو,196
1644430081,2016-07-04T00:00:00Z,11166,8.11999988555908,8.11999988555908,0,0.209999993443489,2.41000008583069,5.5,0,3,58,230,1149,3202,الإثنين,يوليو,291
1644430081,2016-08-04T00:00:00Z,7842,5.69999980926514,5.69999980926514,0,0.479999989271164,2.41000008583069,2.80999994277954,0,7,43,161,1229,2928,الخميس,أغسطس,211
1644430081,2016-09-04T00:00:00Z,13840,10.0600004196167,10.0600004196167,0,1.30999994277954,3.72000002861023,5.03000020980835,0,18,81,192,1149,3290,الأحد,سبتمبر,291
1644430081,2016-10-04T00:00:00Z,1329,0.970000028610229,0.970000028610229,0,0,0,0.970000028610229,0,0,0,35,207,489,الثلاثاء,أكتوبر,35
1844505072,2016-01-04T00:00:00Z,6847,4.53000020980835,4.53000020980835,0,0.610000014305115,0.370000004768372,3.54999995231628,0,9,9,251,1171,1969,الإثنين,يناير,269
1844505072,2016-02-04T00:00:00Z,5367,3.54999995231628,3.54999995231628,0,0,0,3.54999995231628,0,0,0,263,1177,1889,الخميس,فبراير,263
1844505072,2016-03-04T00:00:00Z,2841,1.87999999523163,1.87999999523163,0,0,0,1.87999999523163,0,0,0,136,1114,1636,الجمعة,مارس,136
1844505072,2016-07-04T00:00:00Z,6344,4.19000005722046,4.19000005722046,0,0,0,4.19000005722046,0,0,0,290,1150,1965,الإثنين,يوليو,290
1844505072,2016-08-04T00:00:00Z,5316,3.50999999046326,3.50999999046326,0,0,0,3.50999999046326,0,0,0,221,1219,1824,الخميس,أغسطس,221
1844505072,2016-09-04T00:00:00Z,4979,3.28999996185303,3.28999996185303,0,0,0,3.28999996185303,0,0,0,184,620,1807,الأحد,سبتمبر,184
1844505072,2016-10-04T00:00:00Z,6556,4.34000015258789,4.34000015258789,0,0,0,4.32999992370605,0,0,0,305,810,1971,الثلاثاء,أكتوبر,305
1844505072,2016-11-04T00:00:00Z,5430,3.58999991416931,3.58999991416931,0,0,0,3.58999991416931,0,0,0,251,1189,1888,الجمعة,نوفمبر,251
1927972279,2016-01-04T00:00:00Z,4317,2.99000000953674,2.99000000953674,0,0,0.370000004768372,2.61999988555908,0,0,11,192,854,2590,الإثنين,يناير,203
1927972279,2016-02-04T00:00:00Z,5662,3.92000007629395,3.92000007629395,0,0,0,3.92000007629395,0,0,0,267,858,2783,الخميس,فبراير,267
1927972279,2016-03-04T00:00:00Z,3198,2.21000003814697,2.21000003814697,0,0,0,2.21000003814697,0,0,0,146,1183,2449,الجمعة,مارس,146
1927972279,2016-04-04T00:00:00Z,2352,1.62999999523163,1.62999999523163,0,0,0,1.62999999523163,0,0,0,128,829,2380,الإثنين,أبريل,128
1927972279,2016-05-04T00:00:00Z,2234,1.54999995231628,1.54999995231628,0,0,0,1.54999995231628,0,0,0,108,912,2344,الأربعاء,مايو,108
1927972279,2016-06-04T00:00:00Z,1259,0.870000004768372,0.870000004768372,0,0,0,0.870000004768372,0,0,0,73,938,2202,السبت,يونيو,73
1927972279,2016-09-04T00:00:00Z,2523,1.75,1.75,0,0,0.370000004768372,1.37999999523163,0,0,9,134,1250,2443,الأحد,سبتمبر,143
1927972279,2016-10-04T00:00:00Z,2105,1.46000003814697,1.46000003814697,0,0,0,1.46000003814697,0,0,0,139,805,2442,الثلاثاء,أكتوبر,139
1927972279,2016-11-04T00:00:00Z,1209,0.839999973773956,0.839999973773956,0,0,0,0.839999973773956,0,0,0,73,842,2255,الجمعة,نوفمبر,73
2022484408,2016-01-04T00:00:00Z,13603,9.60000038146973,9.60000038146973,0,5.46000003814697,0.629999995231628,3.50999999046326,0,72,16,213,1139,2645,الإثنين,يناير,301
2022484408,2016-02-04T00:00:00Z,5477,3.83999991416931,3.83999991416931,0,0,0,3.83999991416931,0,0,0,237,1203,2040,الخميس,فبراير,237
2022484408,2016-03-04T00:00:00Z,11144,7.82000017166138,7.82000017166138,0,1.78999996185303,0.889999985694885,5.1399998664856,0,25,22,279,1114,2395,الجمعة,مارس,326
2022484408,2016-04-04T00:00:00Z,15313,11,11,0,5.01999998092651,1.28999996185303,4.69000005722046,0,62,19,233,1126,2581,الإثنين,أبريل,314
2022484408,2016-05-04T00:00:00Z,10805,7.59000015258789,7.59000015258789,0,0.720000028610229,0.980000019073486,5.8899998664856,0,36,37,298,1069,2735,الأربعاء,مايو,371
2022484408,2016-06-04T00:00:00Z,15392,10.9300003051758,10.9300003051758,0,3.4300000667572,1.75,5.75,0,47,42,258,1093,2733,السبت,يونيو,347
2022484408,2016-07-04T00:00:00Z,18247,13.8299999237061,13.8299999237061,0,7.1100001335144,2.21000003814697,4.51000022888184,0,72,62,252,1054,3021,الإثنين,يوليو,386
2022484408,2016-08-04T00:00:00Z,13023,9.26000022888184,9.26000022888184,0,3.23000001907349,0.560000002384186,5.46999979019165,0,40,12,296,1092,2577,الخميس,أغسطس,348
2022484408,2016-09-04T00:00:00Z,16267,12.5900001525879,12.5900001525879,0,5.75,0.469999998807907,6.36999988555908,0,44,16,302,1078,2811,الأحد,سبتمبر,362
2022484408,2016-10-04T00:00:00Z,10005,7.01999998092651,7.01999998092651,0,0.0799999982118607,1.04999995231628,5.90000009536743,0,1,23,339,1077,2458,الثلاثاء,أكتوبر,363
2022484408,2016-11-04T00:00:00Z,10106,7.09000015258789,7.09000015258789,0,1.21000003814697,0.560000002384186,5.32999992370605,0,41,16,272,1111,2568,الجمعة,نوفمبر,329
2022484408,2016-12-04T00:00:00Z,6717,4.71999979019165,4.71999979019165,0,3.23000001907349,0.219999998807907,1.26999998092651,0,41,5,67,551,1140,الأحد,ديسمبر,113
2026352035,2016-01-04T00:00:00Z,2605,1.62000000476837,1.62000000476837,0,0,0,1.62000000476837,0,0,0,166,729,1407,الإثنين,يناير,166
2026352035,2016-02-04T00:00:00Z,1229,0.759999990463257,0.759999990463257,0,0,0,0.759999990463257,0,0,0,69,795,1237,الخميس,فبراير,69
2026352035,2016-03-04T00:00:00Z,2308,1.42999994754791,1.42999994754791,0,0,0,1.42999994754791,0,0,0,115,720,1330,الجمعة,مارس,115
2026352035,2016-04-04T00:00:00Z,6679,4.1399998664856,4.1399998664856,0,0,0,4.1399998664856,0,0,0,263,644,1583,الإثنين,أبريل,263
2026352035,2016-05-04T00:00:00Z,5645,3.5,3.5,0,0,0,3.5,0,0,0,248,621,1538,الأربعاء,مايو,248
2026352035,2016-06-04T00:00:00Z,3180,1.97000002861023,1.97000002861023,0,0,0,1.97000002861023,0,0,0,185,738,1421,السبت,يونيو,185
2026352035,2016-07-04T00:00:00Z,2767,1.72000002861023,1.72000002861023,0,0,0,1.72000002861023,0,0,0,170,673,1392,الإثنين,يوليو,170
2026352035,2016-08-04T00:00:00Z,3762,2.32999992370605,2.32999992370605,0,0,0,2.32999992370605,0,0,0,173,719,1425,الخميس,أغسطس,173
2026352035,2016-09-04T00:00:00Z,3098,1.91999995708466,1.91999995708466,0,0,0,1.91999995708466,0,0,0,185,700,1413,الأحد,سبتمبر,185
2026352035,2016-10-04T00:00:00Z,5142,3.19000005722046,3.19000005722046,0,0,0,3.19000005722046,0,0,0,230,654,1515,الثلاثاء,أكتوبر,230
2026352035,2016-11-04T00:00:00Z,3279,2.02999997138977,2.02999997138977,0,0,0,2.02999997138977,0,0,0,164,694,1405,الجمعة,نوفمبر,164
2026352035,2016-12-04T00:00:00Z,1019,0.629999995231628,0.629999995231628,0,0,0,0.629999995231628,0,0,0,64,223,600,الأحد,ديسمبر,64
2320127002,2016-05-04T00:00:00Z,4931,3.3199999332428,3.3199999332428,0,0,0,3.3199999332428,0,0,0,175,1265,1708,الأربعاء,مايو,175
2320127002,2016-06-04T00:00:00Z,6999,4.71999979019165,4.71999979019165,0,0,0,4.71999979019165,0,0,0,320,1120,1950,السبت,يونيو,320
2320127002,2016-07-04T00:00:00Z,1846,1.24000000953674,1.24000000953674,0,0,0,1.24000000953674,0,0,0,93,1347,1508,الإثنين,يوليو,93
2320127002,2016-08-04T00:00:00Z,3417,2.29999995231628,2.29999995231628,0,0,0,2.29999995231628,0,0,0,153,1287,1625,الخميس,أغسطس,153
2320127002,2016-09-04T00:00:00Z,4863,3.27999997138977,3.27999997138977,0,0.0599999986588955,0.419999986886978,2.79999995231628,0,1,11,208,1220,1772,الأحد,سبتمبر,220
2320127002,2016-10-04T00:00:00Z,2277,1.52999997138977,1.52999997138977,0,0,0,1.52999997138977,0,0,0,103,1337,1530,الثلاثاء,أكتوبر,103
2320127002,2016-11-04T00:00:00Z,11230,7.67000007629395,7.67000007629395,0,0.889999985694885,0.119999997317791,6.65999984741211,0,10,2,390,1038,2206,الجمعة,نوفمبر,402
2320127002,2016-12-04T00:00:00Z,2098,1.4099999666214,1.4099999666214,0,0,0,1.4099999666214,0,0,0,69,617,790,الأحد,ديسمبر,69
2347167796,2016-03-29T00:00:00Z,10272,6.78999996185303,6.78999996185303,0,0.159999996423721,3.11999988555908,3.5,0,2,58,208,700,2041,الثلاثاء,مارس,268
2347167796,2016-03-30T00:00:00Z,10533,7.09999990463257,7.09999990463257,0,1.76999998092651,2.05999994277954,3.26999998092651,0,21,35,255,615,2187,الأربعاء,مارس,311
2347167796,2016-03-31T00:00:00Z,6760,4.46999979019165,4.46999979019165,0,0,0,4.46999979019165,0,0,0,250,613,1929,الخميس,مارس,250
2347167796,2016-01-04T00:00:00Z,8328,5.51000022888184,5.51000022888184,0,0,2,3.5,0,0,33,212,804,1935,الإثنين,يناير,245
2347167796,2016-02-04T00:00:00Z,15459,10.2200002670288,10.2200002670288,0,3.58999991416931,0.810000002384186,5.82000017166138,0,51,16,327,583,2438,الخميس,فبراير,394
2347167796,2016-03-04T00:00:00Z,7485,4.94999980926514,4.94999980926514,0,0,0,4.94999980926514,0,0,0,324,491,2035,الجمعة,مارس,324
2347167796,2016-04-04T00:00:00Z,10254,6.80000019073486,6.80000019073486,0,1.41999995708466,1.23000001907349,4.15999984741211,0,21,25,231,638,2099,الإثنين,أبريل,277
2347167796,2016-05-04T00:00:00Z,10114,6.82000017166138,6.82000017166138,0,1.63999998569489,0.479999989271164,4.67999982833862,0,18,9,269,696,2096,الأربعاء,مايو,296
2347167796,2016-06-04T00:00:00Z,11107,7.34000015258789,7.34000015258789,0,0.899999976158142,2.75999999046326,3.6800000667572,0,14,46,196,759,2058,السبت,يونيو,256
2347167796,2016-07-04T00:00:00Z,10320,6.84999990463257,6.84999990463257,0,0.680000007152557,1.23000001907349,4.94000005722046,0,15,32,315,1002,2338,الإثنين,يوليو,362
2347167796,2016-08-04T00:00:00Z,10209,6.75,6.75,0,0.159999996423721,0.349999994039536,6.23000001907349,0,2,6,316,711,2104,الخميس,أغسطس,324
2347167796,2016-09-04T00:00:00Z,16081,10.6300001144409,10.6300001144409,0,1.25,1.82000005245209,7.55999994277954,0,16,32,401,970,2488,الأحد,سبتمبر,449
2347167796,2016-10-04T00:00:00Z,10078,6.82999992370605,6.82999992370605,0,1.01999998092651,0.119999997317791,5.69000005722046,0,12,3,303,463,2164,الثلاثاء,أكتوبر,318
2347167796,2016-11-04T00:00:00Z,10001,6.6100001335144,6.6100001335144,0,0.330000013113022,2.9300000667572,3.35999989509583,0,5,52,196,788,2009,الجمعة,نوفمبر,253
2873212765,2016-02-04T00:00:00Z,2214,1.49000000953674,1.49000000953674,0,0,0,1.49000000953674,0,0,0,197,1243,1559,الخميس,فبراير,197
2873212765,2016-03-04T00:00:00Z,7640,5.13000011444092,5.13000011444092,0,0.189999997615814,0.800000011920929,4.15000009536743,0,3,15,315,1107,1845,الجمعة,مارس,333
2873212765,2016-04-04T00:00:00Z,9713,6.53000020980835,6.53000020980835,0,0.340000003576279,0.889999985694885,5.28999996185303,0,6,24,355,1055,2046,الإثنين,أبريل,385
2873212765,2016-05-04T00:00:00Z,8432,5.67000007629395,5.67000007629395,0,0,0,5.65000009536743,0.00999999977648258,0,0,374,1066,1953,الأربعاء,مايو,374
2873212765,2016-06-04T00:00:00Z,7350,4.94000005722046,4.94000005722046,0,0,0,4.94000005722046,0,0,0,382,1058,1910,السبت,يونيو,382
2873212765,2016-07-04T00:00:00Z,9353,6.30999994277954,6.30999994277954,0,0.370000004768372,0.689999997615814,5.23999977111816,0,5,17,363,1055,2035,الإثنين,يوليو,385
2873212765,2016-08-04T00:00:00Z,7157,4.80999994277954,4.80999994277954,0,0,0,4.80999994277954,0,0,0,380,1060,1944,الخميس,أغسطس,380
2873212765,2016-09-04T00:00:00Z,14103,9.5600004196167,9.5600004196167,0,3.01999998092651,0.409999996423721,6.1399998664856,0.00999999977648258,46,8,288,1098,2257,الأحد,سبتمبر,342
2873212765,2016-10-04T00:00:00Z,5290,3.54999995231628,3.54999995231628,0,0.0399999991059303,0.340000003576279,3.17000007629395,0,1,8,251,1180,1724,الثلاثاء,أكتوبر,260
2873212765,2016-11-04T00:00:00Z,7497,5.03999996185303,5.03999996185303,0,0,0,5.03999996185303,0,0,0,357,882,1741,الجمعة,نوفمبر,357
2891001357,2016-02-04T00:00:00Z,4126,3.22000002861023,0,3.21868801116943,0,0,3.22000002861023,0,0,0,720,720,2881,الخميس,فبراير,720
2891001357,2016-05-04T00:00:00Z,2063,1.61000001430511,0,1.60934400558472,0,0,1.61000001430511,0,0,0,630,99,1144,الأربعاء,مايو,630
3372868164,2016-01-04T00:00:00Z,5785,3.95000004768372,3.95000004768372,0,0,0,3.91000008583069,0.0399999991059303,0,0,311,1129,1852,الإثنين,يناير,311
3372868164,2016-02-04T00:00:00Z,7625,5.23000001907349,5.23000001907349,0,1.67999994754791,0.0399999991059303,3.5,0.00999999977648258,24,1,341,1074,2069,الخميس,فبراير,366
3372868164,2016-03-04T00:00:00Z,4706,3.21000003814697,3.21000003814697,0,0,0,3.21000003814697,0,0,0,299,1141,1816,الجمعة,مارس,299
3372868164,2016-04-04T00:00:00Z,5861,4.01999998092651,4.01999998092651,0,1.29999995231628,0.219999998807907,2.49000000953674,0.00999999977648258,20,7,233,1180,1878,الإثنين,أبريل,260
3372868164,2016-05-04T00:00:00Z,4460,3.03999996185303,3.03999996185303,0,0,0,3.01999998092651,0.0299999993294477,0,0,248,1192,1787,الأربعاء,مايو,248
3372868164,2016-06-04T00:00:00Z,6406,4.3899998664856,4.3899998664856,0,0.779999971389771,0.0900000035762787,3.51999998092651,0.00999999977648258,17,4,325,1094,2010,السبت,يونيو,346
3372868164,2016-07-04T00:00:00Z,7392,5.09999990463257,5.09999990463257,0,0.870000004768372,0.159999996423721,4.05000019073486,0.0199999995529652,14,9,332,1085,2038,الإثنين,يوليو,355
3372868164,2016-08-04T00:00:00Z,5551,3.78999996185303,3.78999996185303,0,0,0,3.76999998092651,0.00999999977648258,0,0,282,1158,1815,الخميس,أغسطس,282
3372868164,2016-09-04T00:00:00Z,8827,6.25,6.25,0,1.76999998092651,0.479999989271164,4,0.00999999977648258,21,10,346,1063,2062,الأحد,سبتمبر,377
3372868164,2016-10-04T00:00:00Z,4662,3.1800000667572,3.1800000667572,0,1.03999996185303,0.150000005960464,1.99000000953674,0,22,4,152,735,1276,الثلاثاء,أكتوبر,178
3977333714,2016-01-04T00:00:00Z,4499,3.00999999046326,3.00999999046326,0,0,0,3.00999999046326,0,0,0,168,842,1288,الإثنين,يناير,168
3977333714,2016-02-04T00:00:00Z,7618,5.09999990463257,5.09999990463257,0,0,0.180000007152557,4.90999984741211,0,0,6,302,842,1490,الخميس,فبراير,308
3977333714,2016-03-04T00:00:00Z,11508,7.69999980926514,7.69999980926514,0,2.17000007629395,0.839999973773956,4.69000005722046,0,29,22,282,748,1630,الجمعة,مارس,333
3977333714,2016-04-04T00:00:00Z,11943,7.98999977111816,7.98999977111816,0,1.02999997138977,2.00999999046326,4.94999980926514,0,16,43,297,710,1648,الإثنين,أبريل,356
3977333714,2016-05-04T00:00:00Z,12303,8.22999954223633,8.22999954223633,0,1.71000003814697,1.35000002384186,5.17000007629395,0,26,32,291,605,1649,الأربعاء,مايو,349
3977333714,2016-06-04T00:00:00Z,15425,10.3199996948242,10.3199996948242,0,1.62000000476837,1.82000005245209,6.86999988555908,0,24,45,331,614,1783,السبت,يونيو,400
3977333714,2016-07-04T00:00:00Z,8422,5.63000011444092,5.63000011444092,0,0,3.59999990463257,2.03999996185303,0,0,81,139,815,1431,الإثنين,يوليو,220
3977333714,2016-08-04T00:00:00Z,10226,6.84000015258789,6.84000015258789,0,0,4.44000005722046,2.40000009536743,0,0,101,174,685,1524,الخميس,أغسطس,275
3977333714,2016-09-04T00:00:00Z,14583,9.76000022888184,9.76000022888184,0,2.48000001907349,1.74000000953674,5.53000020980835,0,35,36,254,697,1697,الأحد,سبتمبر,325
3977333714,2016-10-04T00:00:00Z,3573,2.39000010490417,2.39000010490417,0,0.939999997615814,0.409999996423721,0.970000028610229,0,15,8,99,866,1232,الثلاثاء,أكتوبر,122
3977333714,2016-11-04T00:00:00Z,3108,2.14000010490417,2.14000010490417,0,0.0700000002980232,0.0399999991059303,1.96000003814697,0,1,1,129,894,1223,الجمعة,نوفمبر,131
4020332650,2016-12-03T00:00:00Z,5543,3.97000002861023,3.97000002861023,0,0,0,3.96000003814697,0.00999999977648258,0,0,254,757,2990,السبت,ديسمبر,254
4020332650,2016-03-13T00:00:00Z,3226,2.30999994277954,2.30999994277954,0,0,0,2.27999997138977,0,0,0,136,771,2480,الأحد,مارس,136
4020332650,2016-03-14T00:00:00Z,3023,2.17000007629395,2.17000007629395,0,0,0,2.14000010490417,0,0,0,145,1005,2570,الإثنين,مارس,145
4020332650,2016-03-15T00:00:00Z,5906,4.23000001907349,4.23000001907349,0,0,0.159999996423721,4.03999996185303,0,0,10,215,874,3016,الثلاثاء,مارس,225
4020332650,2016-03-16T00:00:00Z,12483,8.98999977111816,8.98999977111816,0,1.45000004768372,0.569999992847443,6.90000009536743,0,25,14,309,599,3830,الأربعاء,مارس,348
4020332650,2016-03-17T00:00:00Z,8940,6.40999984741211,6.40999984741211,0,0,0,0.610000014305115,0.0399999991059303,0,0,47,986,3706,الخميس,مارس,47
4020332650,2016-03-19T00:00:00Z,5702,4.09000015258789,4.09000015258789,0,0,0,0,0,0,0,0,1440,2980,السبت,مارس,0
4020332650,2016-03-20T00:00:00Z,10330,7.40999984741211,7.40999984741211,0,0,0,0,0,0,0,0,1440,3728,الأحد,مارس,0
4020332650,2016-03-21T00:00:00Z,8778,6.28999996185303,6.28999996185303,0,0,0,0,0,0,0,0,1440,3348,الإثنين,مارس,0
4020332650,2016-03-22T00:00:00Z,6662,4.78000020980835,4.78000020980835,0,0,0,0,0,0,0,0,1440,3162,الثلاثاء,مارس,0
4020332650,2016-03-23T00:00:00Z,6309,4.51999998092651,4.51999998092651,0,0,0,0,0,0,0,0,1440,3140,الأربعاء,مارس,0
4020332650,2016-03-24T00:00:00Z,1951,1.4099999666214,1.4099999666214,0,0,0,0,0,0,0,0,1440,1980,الخميس,مارس,0
4020332650,2016-03-25T00:00:00Z,5563,3.99000000953674,3.99000000953674,0,0,0,0,0,0,0,0,1440,3681,الجمعة,مارس,0
4020332650,2016-03-26T00:00:00Z,4370,3.13000011444092,3.13000011444092,0,0,0,0,0,0,0,0,1440,3444,السبت,مارس,0
4020332650,2016-03-27T00:00:00Z,7144,5.11999988555908,5.11999988555908,0,0,0,0,0,0,0,0,1440,3510,الأحد,مارس,0
4020332650,2016-03-28T00:00:00Z,2106,1.50999999046326,1.50999999046326,0,0.0199999995529652,0.0500000007450581,0.209999993443489,0,31,45,75,1289,4010,الإثنين,مارس,151
4020332650,2016-03-29T00:00:00Z,4152,2.98000001907349,2.98000001907349,0,0,0,2.96000003814697,0,0,0,187,1253,2976,الثلاثاء,مارس,187
4020332650,2016-03-30T00:00:00Z,5400,3.86999988555908,3.86999988555908,0,0,0,3.84999990463257,0,0,0,258,795,3418,الأربعاء,مارس,258
4020332650,2016-03-31T00:00:00Z,7428,5.32999992370605,5.32999992370605,0,0.870000004768372,0.920000016689301,3.50999999046326,0,18,33,261,860,3439,الخميس,مارس,312
